,Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
3979,fffe3700340034003900,Maria Smith,0.81,24.0,10.0,746952.0,Stone,2099.37,82.08,No,No,No,Waterways,No,Working Class,No,01/02/17,12/30/16,"New Ashley, TX 27442",9.099357413300003
3980,fffe3700350039003000,Matthew Johnson,0.39,15.0,7.0,935.0,Clay,3.92,24.38,Yes,No,Yes,Waterways,Yes,Working Class,No,06/29/15,06/27/15,"Parrishhaven, AZ 11379",5.634861029189779
3981,fffe3900360036003800,Kathryn Fitzgerald,0.49,13.0,7.0,926.0,Clay,5.65,24.5,Yes,No,Yes,Airways,Yes,Working Class,Yes,07/16/16,07/15/16,"Collinsport, ME 27784",5.945289709987368
3982,fffe3200320038003500,Letha Paquette,0.95,13.0,7.0,32136.0,Marble,51.32,69.07,No,No,No,Waterways,No,Working Class,Yes,03/09/16,03/09/16,"Susanchester, MO 86068",7.908081965664382
3983,fffe3700370034003300,Don Tavares,0.06,33.0,11.0,796617.0,Stone,1159.26,73.48,Yes,Yes,No,Airways,No,Working Class,No,06/08/18,06/08/18,"Lopezshire, ND 47890",8.28188849219281
3984,fffe3700320038003300,Melissa Chavez,0.11,36.0,6.0,108.0,Wood,6.12,14.49,Yes,No,No,Waterways,No,Working Class,No,06/30/18,06/30/18,"East Maria, MI 82109",4.787741711537254
3985,fffe3800310033003100,Stephen George,0.4,10.0,4.0,216.0,Clay,5.65,11.5,No,No,Yes,Waterways,Yes,Working Class,No,03/17/17,03/21/17,"Transide, MD 51573",5.009901691742504
3986,fffe3100340031003000,Mary Shelton,0.14,34.0,16.0,2470.0,Aluminium,5.17,10.14,No,Yes,Yes,,No,Wealthy,No,05/28/15,05/29/15,"Michellestad, DC 65802",5.237664619336087
3987,fffe35003000,Juanita Parfitt,,3.0,3.0,43.0,Bronze,6.21,19.15,No,Yes,No,Airways,No,Working Class,No,05/24/15,05/24/15,"Gutierrezshire, VA 47653",5.2999160879117335
3988,fffe3800360035003700,Joanne Lafreniere,0.69,17.0,6.0,961.0,Bronze,4.91,13.01,No,No,Yes,Roadways,No,Working Class,No,01/08/15,01/06/15,"Nicolechester, IA 03856",5.744028303224727
3989,fffe3800370038003900,Angela Bernardo,0.37,17.0,8.0,65266.0,Stone,140.77,47.78,No,No,No,Waterways,No,Working Class,No,02/26/18,02/26/18,"Hamiltonshire, CO 08743",6.423198261048872
3990,fffe3100370037003800,Justin Logue,0.43,35.0,,,Stone,41709.75,45.99,No,Yes,Yes,Roadways,No,Wealthy,Yes,01/26/18,01/28/18,"Friedmanside, LA 54914",13.49154341966033
3991,fffe340031003900,Richard Reid,0.64,21.0,7.0,952.0,Clay,6.22,18.46,No,Yes,No,Airways,Yes,Working Class,No,11/20/17,11/19/17,"Joelmouth, TN 87545",6.108625166881559
3992,fffe3900390034003000,Rebecca Nail,0.18,8.0,4.0,410.0,Bronze,5.17,10.94,Yes,Yes,No,Airways,No,Working Class,No,12/02/16,12/01/16,"Bennettberg, OR 10171",5.03909316691274
3993,fffe3200330036003100,Judith Robbins,,20.0,15.0,,Stone,5504.54,88.76,No,No,No,,No,Working Class,No,05/15/19,05/15/19,"Moonshire, NE 55983",10.414685007164454
3994,fffe320034003800,Linda Wilson,0.59,12.0,8.0,72044.0,Stone,216.85,58.25,No,Yes,Yes,,No,Working Class,No,01/17/17,01/17/17,"Matthewport, NC 01861",7.461123017013797
3995,fffe3600380039003000,Charles Glover,0.35,21.0,12.0,1600.0,Clay,4.36,24.09,No,No,Yes,Roadways,Yes,Wealthy,Yes,04/21/17,04/21/17,"West Pamela, VT 47295",5.809312975865665
3996,fffe3400320034003800,William Mcgaha,,28.0,8.0,179951.0,Marble,200.41,77.74,No,Yes,No,,No,Working Class,,06/02/19,06/06/19,"Port Andrew, NM 52816",7.196881308426061
3997,fffe3900310031003100,Elizabeth Hunter,0.43,19.0,8.0,97646.0,Marble,200.07,66.55,No,No,No,Airways,No,Working Class,No,01/24/15,01/27/15,"Martinezmouth, ID 31504",7.049983742209648
3998,fffe3300350030003800,Clara Hamel,0.09,,19.0,5291038.0,Marble,18791.71,88.87,No,No,No,,Yes,Working Class,No,04/25/15,04/26/15,"Suzannefurt, WI 37561",9.601405631459407
3999,fffe380038003000,Larry Hunt,,37.0,10.0,28654.0,Bronze,203.0,44.12,No,Yes,Yes,,No,Working Class,No,10/18/16,10/15/16,"South Jessica, AL 27462",8.155235748184982
4000,fffe3300330033003300,Allison Snyder,0.18,,4.0,81.0,,6.09,20.18,No,Yes,No,,Yes,Wealthy,No,01/18/15,01/18/15,"New Joshua, CA 35776",5.154620191290849
4001,fffe3700350035003600,Darlene Spooner,0.77,4.0,4.0,34.0,Clay,6.92,10.52,No,Yes,No,Roadways,Yes,Working Class,No,07/16/15,07/16/15,DPO AP 36250,5.623873091427899
4002,fffe3400300031003100,Kevin Barnett,,19.0,,339901.0,Stone,225.22,52.14,No,No,Yes,,No,Working Class,No,04/04/18,04/04/18,APO AA 15287,7.298478930435266
4003,fffe3600330035003000,Edgar Williams,0.26,36.0,14.0,88771.0,,123.98,86.28,No,No,Yes,,No,Wealthy,No,03/11/15,03/11/15,"Stephenborough, ID 38676",7.094458887215673
4004,fffe340038003800,April Lewis,0.58,22.0,,345.0,Wood,5.21,23.43,Yes,No,Yes,,No,Working Class,No,02/07/15,02/05/15,"Velezburgh, MI 14990",6.027338319344187
4005,fffe3100300037003100,Minnie Holley,0.93,28.0,8.0,8323.0,Bronze,97.9,62.67,No,Yes,No,Airways,No,Wealthy,No,03/13/15,03/16/15,"New Donna, CA 66676",10.187454482383936
4006,fffe3400350038003900,Mary Lee,0.04,18.0,,47782.0,Marble,154.26,37.48,No,Yes,No,Airways,No,Working Class,No,11/13/17,11/14/17,"Port Carlfurt, NC 36667",6.036461813038713
4007,fffe3700300030003000,Rosemary Sierra,0.64,7.0,5.0,120.0,Clay,3.53,20.75,No,No,No,Airways,Yes,Working Class,Yes,09/09/17,09/06/17,"South Kyleborough, SC 56003",5.6011589507576405
4008,fffe3200330031003400,Rosemary Arriaga,0.32,11.0,6.0,16234.0,Marble,13.68,28.37,No,No,Yes,Airways,No,Working Class,,11/03/17,11/01/17,"Sanfordborough, DC 95506",5.903998521326706
4009,fffe3300310031003300,Charles Austin,0.65,15.0,8.0,1310.0,Clay,6.22,20.44,Yes,No,Yes,,Yes,Working Class,No,09/25/15,09/25/15,"West Ericport, MI 22879",6.217085028297085
4010,fffe3200340039003700,Michael Cuevas,0.35,25.0,8.0,13489.0,Brass,45.31,86.34,No,No,No,,No,Working Class,No,05/12/16,05/12/16,"Melvinstad, SC 78827",6.707937552971424
4011,fffe380032003000,Terry Bryant,,5.0,4.0,,,5.55,14.06,No,Yes,No,Roadways,No,Working Class,No,02/11/16,02/07/16,"Munozstad, ND 64506",5.272332669576043
4012,fffe3600310031003000,Mildred Cote,,7.0,,76.0,Aluminium,5.6,12.86,No,No,Yes,Roadways,No,Working Class,No,01/10/17,01/09/17,"West Jessicaton, WV 86359",4.985590952989995
4013,fffe320038003700,Sarah Reese,0.65,6.0,5.0,,,13.81,11.69,No,No,No,Waterways,No,Wealthy,No,02/22/18,02/25/18,"Baileyfort, ND 62457",5.48963995887241
4014,fffe3300340039003300,Nancy Foster,0.16,8.0,5.0,,Brass,4.64,22.96,No,No,No,Waterways,No,Working Class,No,06/17/18,06/13/18,"West Melvin, AR 20094",5.255670791826564
4015,fffe3900300030003100,Craig Rival,0.12,36.0,11.0,644.0,Wood,4.65,20.02,No,No,Yes,Roadways,No,Working Class,No,06/10/16,06/10/16,"Stewartshire, MT 35454",5.079414809491081
4016,fffe3100300036003600,Robert Thurston,0.51,33.0,17.0,,Bronze,114.49,27.48,No,No,No,Roadways,No,Working Class,No,04/08/15,04/08/15,"Port Benjamin, WI 26106",6.529696172064424
4017,fffe3400370037003100,Brandon Baskerville,0.89,18.0,8.0,6537.0,Brass,10.74,61.43,No,Yes,Yes,,No,Working Class,No,08/30/16,08/30/16,"East Jakestad, MS 33012",7.453289528651769
4018,fffe3400320039003700,Linda Merrill,0.79,24.0,19.0,890596.0,Marble,4723.58,57.37,Yes,No,Yes,Waterways,No,Working Class,,06/17/17,06/21/17,"West Amy, CT 95143",10.541915049018225
4019,fffe3500350035003900,Ralph Westmark,0.35,34.0,17.0,,Bronze,67.38,94.16,No,Yes,No,Roadways,No,Working Class,,07/26/18,07/23/18,"Kimberlyberg, MS 54861",7.086637595028579
4020,fffe3600330035003800,Corey Johnson,0.59,10.0,4.0,,Stone,33.3,60.32,Yes,Yes,Yes,,No,Working Class,Yes,11/15/17,11/11/17,"Morrisonbury, WY 17724",6.948119568771562
4021,fffe3800350038003400,Mary Martin,0.11,12.0,8.0,5011.0,Brass,9.88,53.71,Yes,No,Yes,Waterways,No,Working Class,No,08/13/16,08/10/16,"Swansonmouth, IA 49022",5.894375285676025
4022,fffe3400300034003000,Thomas Fortney,0.68,10.0,4.0,3734.0,Marble,5.09,13.92,No,No,Yes,Airways,No,Working Class,No,12/13/17,12/13/17,"North Jennifer, PA 71726",5.812427590105243
4023,fffe3900330036003100,Robert Bucklew,0.52,17.0,9.0,114716.0,Marble,292.86,32.27,Yes,No,Yes,Airways,No,Working Class,No,04/09/16,04/12/16,"Port Javierchester, FL 82388",7.242139623186429
4024,fffe3800340033003800,Carolyn Smith,0.57,26.0,14.0,916374.0,Marble,1395.66,91.66,No,Yes,No,Roadways,No,Wealthy,No,01/15/17,01/16/17,"East Mollyville, TX 32665",8.755182792742074
4025,fffe3100310035003800,William Ferguson,0.51,7.0,5.0,83.0,Aluminium,6.87,11.5,No,Yes,No,Airways,No,Wealthy,Yes,10/02/18,10/03/18,"North Markmouth, MN 91720",5.322619659071002
4026,fffe3600330030003200,Tammy Rogers,0.51,26.0,19.0,8651.0,Clay,16.27,95.78,Yes,No,No,,Yes,Working Class,Yes,09/02/16,09/02/16,"Jasonton, TN 13165",7.38905116008435
4027,fffe3800390038003000,Richard Aguilera,0.85,22.0,10.0,7610.0,Brass,10.87,81.8,No,Yes,No,Roadways,No,Working Class,No,08/05/18,08/05/18,"Colemanview, NH 58316",7.639223729856362
4028,fffe3800390036003000,Clara Johnson,0.21,4.0,3.0,302.0,Marble,5.3,24.29,No,Yes,No,Roadways,No,Working Class,No,07/11/19,07/14/19,"Lake Kellyborough, IL 56428",5.304249735201145
4029,fffe340036003900,Danielle Demarest,,,6.0,,Stone,79.26,73.58,Yes,No,Yes,Waterways,No,Working Class,,08/07/19,08/08/19,"Amandamouth, CT 73960",6.314344830209728
4030,fffe3800300034003400,Richard Wellman,0.48,20.0,11.0,799159.0,Stone,1263.32,29.83,No,Yes,No,Roadways,No,Wealthy,No,05/12/18,05/09/18,"Johnland, TN 37314",9.210859237342264
4031,fffe3100300034003300,Elizabeth Mak,0.62,23.0,6.0,6640.0,Brass,12.59,63.22,No,No,Yes,Roadways,No,Working Class,No,03/14/15,03/14/15,DPO AE 75233,6.813960949695675
4032,fffe3700380036003800,Teresa Murphy,0.14,38.0,22.0,1342220.0,Marble,2297.62,68.06,No,No,No,Roadways,Yes,Working Class,No,04/04/17,04/04/17,"North Markton, MO 81964",8.423260462490711
4033,fffe3600380030003200,Gary Brooks,0.79,40.0,17.0,81070.0,Bronze,307.47,36.32,No,Yes,Yes,Airways,No,Wealthy,No,01/07/19,01/06/19,"Hayneston, NM 15874",8.808974351118936
4034,fffe31003100,Lynn Vaughn,0.6,41.0,9.0,995706.0,Marble,1401.65,60.5,No,No,No,Roadways,Yes,Working Class,No,08/23/15,08/23/15,"South Adrianaland, WV 53503",8.533381451612762
4035,fffe3500300031003000,Dora Rudolph,,,6.0,86607.0,Marble,148.56,92.07,No,No,No,Roadways,No,Working Class,No,12/20/18,12/24/18,"Lake Christopher, MI 29178",6.215747449115618
4036,fffe3100390035003300,Myra Quesada,0.16,44.0,20.0,1214.0,,3.85,10.86,Yes,No,No,Waterways,No,Wealthy,No,01/28/17,02/01/17,"Andrewmouth, TN 43868",4.70871906161665
4037,fffe3200330031003800,Cassandra Posey,0.9,20.0,15.0,3145.0,Clay,6.38,22.41,No,Yes,No,,Yes,Working Class,No,04/09/15,04/05/15,"Lake Tylerton, MA 88887",7.140754107127074
4038,fffe3700350036003700,William Williams,0.4,18.0,9.0,1802.0,Clay,6.85,22.63,No,Yes,Yes,Airways,Yes,Working Class,No,01/20/16,01/24/16,"Wilsonport, CO 08710",5.765065703073099
4039,fffe3300310037003800,Elizabeth Frank,0.17,4.0,4.0,578.0,Stone,4.31,10.74,Yes,No,Yes,Airways,No,Wealthy,No,03/11/15,03/14/15,"North Peggyborough, SC 31407",5.369800468169901
4040,fffe3900350039003800,Bobbie Fuson,0.02,12.0,8.0,27948.0,Stone,26.89,66.91,Yes,Yes,Yes,Airways,No,Wealthy,No,12/21/18,12/25/18,"Nixonberg, AL 40313",6.218659878862289
4041,fffe3900390036003300,Wanda Rickon,0.02,30.0,12.0,1039949.0,Stone,2181.94,42.73,No,Yes,Yes,Airways,No,Wealthy,No,10/04/18,10/01/18,"Edwardhaven, SD 26268",9.081251667410815
4042,fffe370030003000,Bill Yenz,,7.0,,44.0,Wood,3.07,16.54,No,No,Yes,,No,Working Class,No,07/01/17,06/28/17,"Port Nicholasbury, MD 95368",4.884996482474289
4043,fffe3600310037003600,Stephen Christensen,0.75,46.0,,1329.0,Aluminium,3.51,14.74,Yes,Yes,No,Airways,No,Working Class,No,12/04/16,12/06/16,"Garciamouth, MS 97115",6.238051150148658
4044,fffe3900350034003000,Jack Bone,0.35,73.0,36.0,5072.0,Wood,10.46,96.49,Yes,Yes,No,Airways,No,Working Class,No,08/23/16,08/25/16,"Lake Samantha, CT 81317",7.468981198531084
4045,fffe3500360035003900,Joe Patton,0.08,9.0,5.0,278.0,,4.69,20.78,Yes,Yes,No,,Yes,Wealthy,,07/24/15,07/22/15,"Armstrongtown, SC 69960",5.244600084042049
4046,fffe3100380030003200,Edward Tresvant,0.34,31.0,18.0,10691.0,Clay,19.86,29.47,Yes,No,No,Airways,Yes,Working Class,No,08/28/16,08/31/16,"South Brianville, MO 71415",6.171366512383169
4047,fffe3700370032003100,Jill Garibay,0.56,40.0,10.0,1255942.0,Marble,3556.59,36.01,No,Yes,No,Airways,Yes,Working Class,No,09/06/15,09/02/15,"Juliaborough, MO 03248",10.394853254275779
4048,fffe3800370031003900,Michelle Harman,0.54,29.0,11.0,269716.0,Marble,2079.33,62.07,No,No,Yes,Roadways,No,Working Class,Yes,08/17/15,08/19/15,"Jenniferport, CT 07927",8.736788053574704
4049,fffe3700300039003600,Leslie Mccoy,0.2,24.0,9.0,311.0,Wood,5.67,11.92,Yes,Yes,No,Airways,No,Wealthy,No,05/08/17,05/10/17,"Lake John, VA 11387",4.967240548443732
4050,fffe3400360039003000,Jenifer Veale,0.42,37.0,14.0,395.0,Wood,5.43,18.45,Yes,Yes,No,Airways,No,Wealthy,No,07/24/16,07/27/16,"Matthewmouth, SC 21427",5.631140094664089
4051,fffe3300390034003700,Lindsay Brown,0.31,,8.0,10271.0,Brass,21.05,98.17,No,Yes,No,Roadways,No,Working Class,No,06/10/16,06/10/16,"Hallfurt, KY 82557",6.567009925587747
4052,fffe3100350032003500,Jeffrey Coplan,,26.0,10.0,,Bronze,11.48,98.5,Yes,No,Yes,Airways,No,Wealthy,,04/20/17,04/20/17,FPO AP 53314,6.523356704985673
4053,fffe3200300038003400,Terry Sharp,0.46,20.0,11.0,,Wood,4.37,12.94,No,No,Yes,Waterways,No,Working Class,No,03/07/18,03/11/18,"Morganhaven, NE 58965",5.169062530690774
4054,fffe3100380032003000,Caroline Ringhouse,0.15,25.0,18.0,1011.0,,3.14,15.45,No,No,No,Roadways,No,Working Class,No,05/07/19,05/10/19,"Dennisfort, IL 89732",4.794715587871366
4055,fffe3200330036003900,Patrick Lashley,0.6,16.0,8.0,7766.0,Brass,23.43,46.04,No,Yes,No,,No,Working Class,,03/15/18,03/11/18,"West Cody, AZ 52934",6.598822331028826
4056,fffe3800340030003000,Vincent Ng,0.37,44.0,22.0,1521.0,Wood,10.05,14.24,Yes,No,No,Waterways,No,Wealthy,Yes,06/30/16,07/01/16,"New Erin, MN 22915",5.4019564013075225
4057,fffe3400370038003200,Lindsey Maraldo,0.64,43.0,,9579.0,Clay,6.18,62.35,No,No,No,,Yes,Working Class,,08/20/15,08/24/15,"Moorechester, OR 78147",7.186568135964853
4058,fffe34003200,Craig Sloan,,7.0,4.0,2056.0,Marble,6.92,18.02,No,No,No,,No,Working Class,No,08/15/15,08/15/15,"Kendrafurt, RI 52910",5.76857096454898
4059,fffe340039003100,Kathleen Champion,0.4,3.0,3.0,11.0,Wood,5.2,22.44,No,No,Yes,Roadways,No,Working Class,Yes,07/21/18,07/21/18,"Jeffhaven, VA 80740",5.176375695742794
4060,fffe3800340033003300,Mary Bingham,0.21,31.0,10.0,702304.0,Marble,2867.68,92.58,Yes,Yes,Yes,Airways,No,Wealthy,No,01/11/17,01/09/17,"South Cynthia, SD 35672",8.97789872705584
4061,fffe3100390037003600,Gloria Fischer,0.97,23.0,6.0,96126.0,Marble,573.69,46.42,Yes,No,No,Airways,No,Working Class,No,12/01/15,11/27/15,"Lake Kathy, UT 67471",9.739062690254766
4062,fffe3800330035003100,John Witzke,0.42,4.0,4.0,1076.0,Stone,3.25,11.36,No,Yes,No,Airways,No,Working Class,No,01/18/16,01/14/16,"Nicholasberg, AR 71778",5.450952612971631
4063,fffe3200340036003200,Donald White,0.6,27.0,13.0,29541.0,Bronze,124.96,74.15,Yes,No,Yes,Airways,No,Working Class,No,07/18/16,07/18/16,"Hintonland, TN 92740",7.526992160157503
4064,fffe3100380035003100,Gail Pierce,,17.0,6.0,433.0,Aluminium,6.97,19.75,Yes,Yes,Yes,Airways,No,Wealthy,No,08/07/19,08/04/19,"North Julietown, IA 34732",6.425565701752478
4065,fffe3800390035003700,Latoya Carrillo,0.47,11.0,6.0,1784.0,Bronze,5.62,18.12,Yes,No,No,Airways,No,Working Class,No,12/01/16,11/27/16,"South Craigview, OR 81938",5.644315515822654
4066,fffe3200320036003500,Rose Craddock,0.56,12.0,8.0,177.0,Wood,4.19,23.7,Yes,Yes,No,,No,Wealthy,Yes,07/12/15,07/12/15,DPO AP 47332,5.862494165811022
4067,fffe3300380036003200,Betty Lindquist,0.38,30.0,16.0,2490.0,Aluminium,5.6,15.92,Yes,No,No,Waterways,No,Working Class,No,01/16/15,01/13/15,"South Anthonytown, ND 52515",5.437209365414655
4068,fffe3100370037003200,Roberta Brooks,0.35,29.0,18.0,62230.0,Brass,161.56,86.46,No,Yes,No,Roadways,No,Working Class,No,11/28/18,11/26/18,"New Zachary, PA 40680",7.152558555647386
4069,fffe3200340038003600,Karen Oconnor,,31.0,,,Aluminium,9.55,20.02,No,No,Yes,Waterways,No,Working Class,No,05/21/16,05/24/16,"Port Kevinside, VA 01428",7.631649875490742
4070,fffe3900380034003600,Lisa Free,0.31,28.0,13.0,521865.0,Stone,1655.68,71.33,No,Yes,No,Airways,No,Working Class,No,11/12/18,11/15/18,"Allenburgh, HI 62860",8.393363159474749
4071,fffe3100370035003400,Susan Merlette,0.38,16.0,6.0,36018.0,Marble,126.35,81.79,No,Yes,No,,No,Working Class,No,02/12/18,02/15/18,"Wilcoxside, ID 55096",6.696441479421504
4072,fffe3800320036003300,Maria Bass,0.01,6.0,5.0,26.0,Wood,6.1,24.04,Yes,Yes,No,Airways,No,Wealthy,No,01/13/19,01/11/19,"Lake Nicholas, UT 85191",5.1152955646396885
4073,fffe390037003000,Debra Baremore,0.3,24.0,8.0,384.0,Wood,4.77,11.71,No,Yes,No,,No,Wealthy,Yes,08/13/15,08/13/15,"Salazarborough, SD 01089",5.085309772421717
4074,fffe3400370034003100,Jason Breisch,0.67,44.0,7.0,1864.0,Aluminium,4.51,14.33,Yes,No,Yes,Waterways,No,Working Class,Yes,04/19/17,04/15/17,"Robertsside, ME 97209",6.25628732541368
4075,fffe3100310031003200,Sarah Foster,0.66,,13.0,749.0,Wood,5.0,24.55,Yes,No,Yes,Waterways,No,Working Class,No,05/06/19,05/10/19,"Stevenstad, WI 43261",6.356801864125367
4076,fffe320031003500,Robert Rogers,0.01,30.0,8.0,,Brass,36.08,79.76,No,No,Yes,Airways,No,Working Class,,04/04/19,04/03/19,"South Brandi, NJ 91024",6.146050846325049
4077,fffe3500380033003400,Christopher Ragland,0.44,,,4423.0,Bronze,7.69,22.62,No,Yes,No,Airways,No,Working Class,No,03/08/15,03/08/15,"Davidshire, WI 21919",5.936427411178073
4078,fffe3400360035003100,Michael Moore,0.66,14.0,6.0,,Brass,5.91,16.06,No,No,No,Waterways,No,Working Class,,03/10/18,03/09/18,"Freemanstad, MA 65145",5.706478836203944
4079,fffe3500390032003200,Amy Linkous,0.97,37.0,7.0,2794.0,Clay,8.64,21.43,Yes,No,No,,Yes,Working Class,No,04/13/19,04/12/19,"Adkinsfurt, OK 37177",7.9542879993180575
4080,fffe3100330039003300,Terri Tovar,,26.0,8.0,4711.0,Bronze,18.93,15.2,Yes,Yes,No,,No,Wealthy,Yes,08/19/15,08/23/15,"New Eric, CA 59094",5.650100364406341
4081,fffe3300360037003500,Sam Zoll,0.2,13.0,7.0,560.0,Aluminium,5.64,12.78,No,Yes,Yes,Roadways,No,Wealthy,No,08/08/16,08/04/16,"Danielberg, DC 97431",5.204995209316664
4082,fffe3100340036003900,Augusta Ashe,0.33,26.0,13.0,1362733.0,Stone,1709.47,33.62,Yes,Yes,No,Airways,No,Working Class,No,10/19/16,10/22/16,"Robertfort, NC 81786",9.484338241341929
4083,fffe3900320035003300,Annie Grant,0.98,21.0,9.0,860.0,Aluminium,5.11,12.58,No,No,No,Roadways,No,Wealthy,No,09/25/18,09/25/18,"South Antonio, WA 53757",6.4337436283388625
4084,fffe3500350036003400,Helen Clark,0.73,33.0,15.0,26774.0,Bronze,248.72,36.43,No,No,No,Roadways,No,Working Class,No,05/19/18,05/18/18,"New Danny, GA 64354",7.377127458905705
4085,fffe3200340032003000,Stephen Keys,,29.0,10.0,1704.0,Clay,9.69,20.72,No,No,No,Roadways,Yes,Working Class,No,07/17/19,07/16/19,"Yangfort, OH 18739",6.155112838636315
4086,fffe3900390034003600,Thomas Buczek,0.56,24.0,12.0,2234.0,Aluminium,13.67,22.68,No,No,No,Roadways,No,Working Class,No,09/05/18,09/02/18,"Port Laura, MT 14785",5.9108237439443245
4087,fffe3100310030003100,Jose Hillin,0.71,9.0,4.0,128.0,Clay,3.15,17.43,Yes,No,Yes,Waterways,Yes,Working Class,,10/31/17,11/04/17,"Jessicaburgh, MO 86621",5.468271089348128
4088,fffe3800350033003300,Carlos Roorda,0.17,45.0,12.0,3446844.0,Stone,5692.8,54.66,Yes,No,No,Waterways,No,Working Class,No,08/13/16,08/13/16,"Johnville, AR 11743",9.309591865498593
4089,fffe3400380035003500,Jack Farmer,,3.0,3.0,4.0,Wood,5.14,11.41,Yes,Yes,No,,No,Wealthy,No,07/22/16,07/23/16,"Mistyside, IN 21715",5.095405272138073
4090,fffe3300370030003400,Zachary Lazenby,0.87,28.0,11.0,1415173.0,Stone,12222.32,64.55,No,No,Yes,Waterways,No,Working Class,Yes,11/18/16,11/22/16,"Davishaven, MN 44358",10.071440540756715
4091,fffe3200310031003000,Janet Webber,0.81,19.0,9.0,404.0,,6.57,17.23,Yes,No,No,Airways,No,Working Class,No,01/22/18,01/19/18,"Port Benjaminport, FL 44988",6.404467838254435
4092,fffe3500300034003400,Ruth Padilla,0.6,24.0,6.0,3432.0,Bronze,7.76,20.62,Yes,No,No,,No,Working Class,No,11/11/16,11/11/16,APO AE 96328,6.198275443801294
4093,fffe3600360034003100,Geraldine Steele,0.42,13.0,6.0,51759.0,Stone,86.83,99.95,No,No,No,Waterways,No,Working Class,No,08/15/16,08/13/16,DPO AE 13927,7.378183817940953
4094,fffe3400320037003700,Socorro Guerra,0.6,,11.0,3232.0,,17.51,13.31,Yes,No,No,Airways,No,Working Class,Yes,09/27/18,09/25/18,FPO AE 11728,5.972816752735499
4095,fffe3600360038003100,Juan Ridenhour,0.94,30.0,13.0,996709.0,Marble,5519.02,53.47,Yes,No,Yes,Airways,No,Working Class,No,07/09/17,07/13/17,"South Alexis, AZ 37863",11.828250452124488
4096,fffe360033003900,Roger Ho,,9.0,5.0,184.0,Clay,5.76,14.5,No,Yes,Yes,Airways,Yes,Working Class,Yes,08/01/15,07/29/15,"South Veronicahaven, VA 29547",5.540125643091402
4097,fffe3400350036003600,Yvette Milla,0.08,9.0,5.0,40.0,Wood,6.61,23.57,No,No,No,Airways,No,Working Class,No,03/26/16,03/24/16,FPO AA 75487,4.977147449935266
4098,fffe3800370032003600,Sergio Barlow,0.05,28.0,13.0,4199.0,Clay,5.79,17.42,No,Yes,Yes,Roadways,Yes,Working Class,No,08/29/16,08/30/16,"Lake Susanton, VA 28910",5.3525687813799525
4099,fffe3500390038003100,Irwin Shephard,0.5,30.0,9.0,589.0,Wood,3.3,13.94,Yes,No,Yes,Waterways,No,Wealthy,,01/16/19,01/17/19,DPO AA 24906,5.548609049781258
4100,fffe3900320030003200,Rose Barrios,0.82,16.0,7.0,111795.0,Stone,616.48,59.84,No,No,No,Roadways,No,Working Class,No,03/08/15,03/05/15,"Port Jonathan, VA 22369",9.78991003627327
4101,fffe3200370035003700,Michael White,,3.0,3.0,134.0,Marble,3.45,17.64,No,No,No,,No,Working Class,,05/19/17,05/23/17,"West Megan, DC 20178",5.271922055188505
4102,fffe3500300031003500,Diane Jones,0.29,26.0,7.0,226558.0,,771.95,97.4,No,Yes,No,Airways,No,Wealthy,No,02/04/18,02/07/18,"Stephensonhaven, DC 91343",8.38889834980904
4103,fffe330031003400,Brandon Ayala,0.69,7.0,5.0,,Clay,3.31,13.45,No,No,No,Roadways,Yes,Working Class,No,02/05/15,02/08/15,"Tonishire, MO 47638",5.165756930963556
4104,fffe3600360030003700,David Delia,0.39,5.0,4.0,343.0,Brass,4.87,19.53,Yes,No,Yes,Waterways,No,Working Class,No,01/17/16,01/20/16,"South Lee, VA 04700",5.257234921446806
4105,fffe3200320039003300,Bruce Allard,0.17,36.0,11.0,1328104.0,Stone,3706.96,87.81,Yes,Yes,Yes,,No,Working Class,No,05/06/19,05/06/19,"Sarahhaven, MI 20497",9.581903238753256
4106,fffe3500360037003600,Daniel Soto,0.05,32.0,6.0,305949.0,Stone,158.34,89.24,No,No,Yes,Roadways,No,Working Class,No,06/11/16,06/08/16,"New Shannonfurt, NY 31318",6.868411358239112
4107,fffe3300320033003700,Robert Crabtree,0.19,19.0,,4294.0,,5.87,11.99,Yes,No,Yes,,No,Working Class,,06/29/16,07/03/16,"South Joshua, MA 05938",5.255357672107901
4108,fffe3900350032003100,Suellen Rash,0.4,15.0,8.0,830.0,Clay,5.05,24.51,Yes,Yes,No,Airways,Yes,Wealthy,No,07/27/15,07/30/15,"Reyesstad, OH 02017",5.728605160087547
4109,fffe3400350037003200,Angelica Joe,0.16,30.0,14.0,,Wood,3.54,13.28,No,No,No,,No,Working Class,No,04/28/18,04/27/18,"Pearsonshire, NV 61983",4.772462703762286
4110,fffe3100360030003300,Anna Ward,0.43,18.0,12.0,11310.0,Bronze,44.23,98.12,No,No,No,Waterways,No,Working Class,No,07/12/18,07/10/18,"Newtonburgh, DE 79783",6.891900249658038
4111,fffe3900340039003300,Theda Knowles,0.67,22.0,8.0,1603.0,Clay,6.41,12.51,Yes,Yes,Yes,Airways,Yes,Working Class,No,06/19/16,06/16/16,"Kristenborough, ME 83289",6.455057043892755
